genome1,genome2,dist,similarity
GCA_030844705.1_ASM3084470v1_genomic.fna,GCF_001405935.1_13414_6_56_genomic.fna,0.021991313,0.9780087
GCA_958416015.1_ERR10960865_bin.15_MetaWRAP_v1.3_MAG_genomic.fna,GCF_001405935.1_13414_6_56_genomic.fna,0.021920502,0.9780795
GCA_022784765.1_ASM2278476v1_genomic.fna,GCF_001405935.1_13414_6_56_genomic.fna,0.018992484,0.9810075
GCA_958371025.1_SRR17798044_bin.10_MetaWRAP_v1.3_MAG_genomic.fna,GCF_001405935.1_13414_6_56_genomic.fna,0.021292329,0.9787077
EHA03306_bin.55.fa,GCF_001405935.1_13414_6_56_genomic.fna,0.022783816,0.9772162
GCA_030844325.1_ASM3084432v1_genomic.fna,GCF_001405935.1_13414_6_56_genomic.fna,0.021086395,0.9789136
GCA_030842445.1_ASM3084244v1_genomic.fna,GCF_001405935.1_13414_6_56_genomic.fna,0.021223426,0.9787766
EHA04588_bin.13.fa,GCF_001405935.1_13414_6_56_genomic.fna,0.020478904,0.9795211
GCA_958413795.1_ERR9578301_bin.6_MetaWRAP_v1.3_MAG_genomic.fna,GCF_001405935.1_13414_6_56_genomic.fna,0.02390629,0.9760937
EHA03349_bin.40.fa,GCF_001405935.1_13414_6_56_genomic.fna,0.022930622,0.9770694
GCA_008680675.1_ASM868067v1_genomic.fna,GCF_001405935.1_13414_6_56_genomic.fna,0.018557906,0.9814421
GCA_030839725.1_ASM3083972v1_genomic.fna,GCF_001405935.1_13414_6_56_genomic.fna,0.022204995,0.977795
EHA01845_bin.103.fa,GCF_001405935.1_13414_6_56_genomic.fna,0.021709323,0.9782907
GCA_009774835.1_ASM977483v1_genomic.fna,GCF_001405935.1_13414_6_56_genomic.fna,0.025321782,0.9746782
GCA_020809955.1_ASM2080995v1_genomic.fna,GCF_001405935.1_13414_6_56_genomic.fna,0.021709323,0.9782907
GCF_003468605.1_ASM346860v1_genomic.fna,GCF_001405935.1_13414_6_56_genomic.fna,0.019756496,0.9802435
GCF_019733675.1_ASM1973367v1_genomic.fna,GCF_001405935.1_13414_6_56_genomic.fna,0.023226798,0.9767732
EHA01958_bin.190.fa,GCF_001405935.1_13414_6_56_genomic.fna,0.020612597,0.9793874
GCA_958440685.1_ERR4918969_bin.9_MetaWRAP_v1.3_MAG_genomic.fna,GCF_001405935.1_13414_6_56_genomic.fna,0.020747006,0.979253
GCA_959026225.1_SRR13494490_bin.7_MetaWRAP_v1.3_MAG_genomic.fna,GCF_001405935.1_13414_6_56_genomic.fna,0.018619478,0.9813805
EHA01281_bin.18.fa,GCF_001405935.1_13414_6_56_genomic.fna,0.020814478,0.9791855
GCA_030841945.1_ASM3084194v1_genomic.fna,GCF_001405935.1_13414_6_56_genomic.fna,0.021639287,0.9783607
GCF_003471825.1_ASM347182v1_genomic.fna,GCF_001405935.1_13414_6_56_genomic.fna,0.022062302,0.9779377
GCA_958432605.1_SRR22541667_bin.32_MetaWRAP_v1.3_MAG_genomic.fna,GCF_001405935.1_13414_6_56_genomic.fna,0.022420406,0.9775796
EHA03351_bin.43.fa,GCF_001405935.1_13414_6_56_genomic.fna,0.021086395,0.9789136
GCF_003469235.1_ASM346923v1_genomic.fna,GCF_001405935.1_13414_6_56_genomic.fna,0.021430492,0.9785695
GCA_030839525.1_ASM3083952v1_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.23010999,0.76989
EHA04680_bin.8.fa,GCA_015060925.1_ASM1506092v1_genomic.fna,0.243761,0.756239
EHA04575_bin.10.fa,GCA_015060925.1_ASM1506092v1_genomic.fna,0.243761,0.756239
GCA_958404515.1_ERR9492504_bin.8_MetaWRAP_v1.3_MAG_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.263022,0.736978
EHA00535_bin.6.fa,GCA_015060925.1_ASM1506092v1_genomic.fna,0.23010999,0.76989
EHA00531_bin.1.fa,GCA_015060925.1_ASM1506092v1_genomic.fna,0.295981,0.704019
GCF_003439415.1_ASM343941v1_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.243761,0.756239
EHA03376_bin.12.fa,GCA_015060925.1_ASM1506092v1_genomic.fna,0.23010999,0.76989
GCA_959028115.1_ERR10149225_bin.6_MetaWRAP_v1.3_MAG_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.23010999,0.76989
GCA_959026965.1_SRR20881986_bin.33_MetaWRAP_v1.3_MAG_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.295981,0.704019
GCA_025757725.1_ASM2575772v1_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.243761,0.756239
GCF_003437495.1_ASM343749v1_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.23010999,0.76989
GCF_001405775.1_13414_6_6_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.23010999,0.76989
GCF_003467575.1_ASM346757v1_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.23010999,0.76989
EHA01439_bin.44.fa,GCA_015060925.1_ASM1506092v1_genomic.fna,0.263022,0.736978
GCA_959023275.1_DRR221348_bin.3_MetaWRAP_v1.3_MAG_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.263022,0.736978
GCA_022776965.1_ASM2277696v1_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.243761,0.756239
GCA_959600655.1_SRR16280015_bin.44_MetaWRAP_v1.3_MAG_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.23010999,0.76989
GCF_001406015.1_14207_7_71_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.243761,0.756239
GCA_958445425.1_ERR9610044_bin.23_MetaWRAP_v1.3_MAG_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.263022,0.736978
GCF_018288975.1_ASM1828897v1_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.243761,0.756239
GCF_022835355.1_ASM2283535v1_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.243761,0.756239
EHA03161_bin.52.fa,GCA_015060925.1_ASM1506092v1_genomic.fna,0.219531,0.780469
GCF_018289335.1_ASM1828933v1_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.23010999,0.76989
GCF_022835335.1_ASM2283533v1_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.243761,0.756239
GCA_030842705.1_ASM3084270v1_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.263022,0.736978
GCF_018784195.1_ASM1878419v1_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.243761,0.756239
EHA05111_bin.128.fa,GCA_015060925.1_ASM1506092v1_genomic.fna,0.219531,0.780469
GCA_014870645.1_ASM1487064v1_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.243761,0.756239
GCA_008679285.1_ASM867928v1_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.23010999,0.76989
GCA_030843875.1_ASM3084387v1_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.263022,0.736978
EHA00726_bin.13.fa,GCA_015060925.1_ASM1506092v1_genomic.fna,0.243761,0.756239
EHA03288_bin.14.fa,GCA_015060925.1_ASM1506092v1_genomic.fna,0.243761,0.756239
GCF_003475725.1_ASM347572v1_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.243761,0.756239
EHA02500_bin.116.fa,GCA_015060925.1_ASM1506092v1_genomic.fna,0.23010999,0.76989
GCA_958447325.1_ERR4316497_bin.13_MetaWRAP_v1.3_MAG_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.243761,0.756239
GCA_022774455.1_ASM2277445v1_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.243761,0.756239
EHA00928_bin.90.fa,GCA_015060925.1_ASM1506092v1_genomic.fna,0.263022,0.736978
GCA_958427815.1_ERR9762699_bin.64_MetaWRAP_v1.3_MAG_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.263022,0.736978
GCF_003459965.1_ASM345996v1_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.243761,0.756239
GCA_958435695.1_SRR18940298_bin.11_MetaWRAP_v1.3_MAG_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.243761,0.756239
EHA01202_bin.66.fa,GCA_015060925.1_ASM1506092v1_genomic.fna,0.243761,0.756239
GCA_958422645.1_ERR9762696_bin.1_MetaWRAP_v1.3_MAG_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.23010999,0.76989
EHA01634_bin.14.fa,GCA_015060925.1_ASM1506092v1_genomic.fna,0.23010999,0.76989
GCF_002206325.1_ASM220632v2_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.23010999,0.76989
GCF_003468915.1_ASM346891v1_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.243761,0.756239
GCF_018784125.1_ASM1878412v1_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.243761,0.756239
GCF_018587995.1_ASM1858799v1_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.243761,0.756239
GCF_001405935.1_13414_6_56_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.243761,0.756239
GCA_015060925.1_ASM1506092v1_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.0,1.0
GCF_003474765.1_ASM347476v1_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.263022,0.736978
EHA05078_bin.42.fa,GCA_015060925.1_ASM1506092v1_genomic.fna,0.263022,0.736978
GCA_959606485.1_SRR16244384_bin.5_MetaWRAP_v1.3_MAG_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.243761,0.756239
GCF_012843465.1_ASM1284346v1_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.243761,0.756239
GCF_020687325.1_ASM2068732v1_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.23010999,0.76989
GCF_003472045.1_ASM347204v1_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.243761,0.756239
GCF_003464475.1_ASM346447v1_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.243761,0.756239
GCF_029369685.1_ASM2936968v1_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.23010999,0.76989
GCA_008679655.1_ASM867965v1_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.243761,0.756239
GCA_003464145.1_ASM346414v1_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.23010999,0.76989
EHA04696_bin.132.fa,GCA_015060925.1_ASM1506092v1_genomic.fna,0.263022,0.736978
GCF_003469775.1_ASM346977v1_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.243761,0.756239
GCF_018292145.1_ASM1829214v1_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.23010999,0.76989
EHA03390_bin.20.fa,GCA_015060925.1_ASM1506092v1_genomic.fna,0.243761,0.756239
GCF_003469715.1_ASM346971v1_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.243761,0.756239
GCA_958416885.1_ERR9354025_bin.52_MetaWRAP_v1.3_MAG_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.243761,0.756239
GCA_022771305.1_ASM2277130v1_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.243761,0.756239
EHA00539_bin.6.fa,GCA_015060925.1_ASM1506092v1_genomic.fna,0.219531,0.780469
GCA_030844705.1_ASM3084470v1_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.243761,0.756239
GCA_958416015.1_ERR10960865_bin.15_MetaWRAP_v1.3_MAG_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.219531,0.780469
GCA_022784765.1_ASM2278476v1_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.263022,0.736978
GCA_958371025.1_SRR17798044_bin.10_MetaWRAP_v1.3_MAG_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.219531,0.780469
EHA03306_bin.55.fa,GCA_015060925.1_ASM1506092v1_genomic.fna,0.23010999,0.76989
GCA_030844325.1_ASM3084432v1_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.23010999,0.76989
GCA_030842445.1_ASM3084244v1_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.243761,0.756239
EHA04588_bin.13.fa,GCA_015060925.1_ASM1506092v1_genomic.fna,0.243761,0.756239
GCA_958413795.1_ERR9578301_bin.6_MetaWRAP_v1.3_MAG_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.243761,0.756239
EHA03349_bin.40.fa,GCA_015060925.1_ASM1506092v1_genomic.fna,0.23010999,0.76989
GCA_008680675.1_ASM868067v1_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.243761,0.756239
GCA_030839725.1_ASM3083972v1_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.243761,0.756239
EHA01845_bin.103.fa,GCA_015060925.1_ASM1506092v1_genomic.fna,0.23010999,0.76989
GCA_009774835.1_ASM977483v1_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.243761,0.756239
GCA_020809955.1_ASM2080995v1_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.243761,0.756239
GCF_003468605.1_ASM346860v1_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.23010999,0.76989
GCF_019733675.1_ASM1973367v1_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.243761,0.756239
EHA01958_bin.190.fa,GCA_015060925.1_ASM1506092v1_genomic.fna,0.219531,0.780469
GCA_958440685.1_ERR4918969_bin.9_MetaWRAP_v1.3_MAG_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.219531,0.780469
GCA_959026225.1_SRR13494490_bin.7_MetaWRAP_v1.3_MAG_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.23010999,0.76989
EHA01281_bin.18.fa,GCA_015060925.1_ASM1506092v1_genomic.fna,0.243761,0.756239
GCA_030841945.1_ASM3084194v1_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.243761,0.756239
GCF_003471825.1_ASM347182v1_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.23010999,0.76989
GCA_958432605.1_SRR22541667_bin.32_MetaWRAP_v1.3_MAG_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.23010999,0.76989
EHA03351_bin.43.fa,GCA_015060925.1_ASM1506092v1_genomic.fna,0.219531,0.780469
GCF_003469235.1_ASM346923v1_genomic.fna,GCA_015060925.1_ASM1506092v1_genomic.fna,0.243761,0.756239
GCA_030839525.1_ASM3083952v1_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.015347004,0.984653
EHA04680_bin.8.fa,GCF_003474765.1_ASM347476v1_genomic.fna,0.020814478,0.9791855
EHA04575_bin.10.fa,GCF_003474765.1_ASM347476v1_genomic.fna,0.021779478,0.9782205
GCA_958404515.1_ERR9492504_bin.8_MetaWRAP_v1.3_MAG_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.03936559,0.9606344
EHA00535_bin.6.fa,GCF_003474765.1_ASM347476v1_genomic.fna,0.026904702,0.9730953
EHA00531_bin.1.fa,GCF_003474765.1_ASM347476v1_genomic.fna,0.016108394,0.9838916
GCF_003439415.1_ASM343941v1_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.023152411,0.9768476
EHA03376_bin.12.fa,GCF_003474765.1_ASM347476v1_genomic.fna,0.027337492,0.9726625
GCA_959028115.1_ERR10149225_bin.6_MetaWRAP_v1.3_MAG_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.007088244,0.99291176
GCA_959026965.1_SRR20881986_bin.33_MetaWRAP_v1.3_MAG_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.023602009,0.976398
GCA_025757725.1_ASM2575772v1_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.022348404,0.9776516
GCF_003437495.1_ASM343749v1_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.023376226,0.9766238
GCF_001405775.1_13414_6_6_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.023226798,0.9767732
GCF_003467575.1_ASM346757v1_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.020478904,0.9795211
EHA01439_bin.44.fa,GCF_003474765.1_ASM347476v1_genomic.fna,0.023753703,0.9762463
GCA_959023275.1_DRR221348_bin.3_MetaWRAP_v1.3_MAG_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.009125829,0.9908742
GCA_022776965.1_ASM2277696v1_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.014200926,0.9857991
GCA_959600655.1_SRR16280015_bin.44_MetaWRAP_v1.3_MAG_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.022062302,0.9779377
GCF_001406015.1_14207_7_71_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.021430492,0.9785695
GCA_958445425.1_ERR9610044_bin.23_MetaWRAP_v1.3_MAG_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.023677707,0.9763223
GCF_018288975.1_ASM1828897v1_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.024214208,0.9757858
GCF_022835355.1_ASM2283535v1_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.024059713,0.9759403
EHA03161_bin.52.fa,GCF_003474765.1_ASM347476v1_genomic.fna,0.02184987,0.9781501
GCF_018289335.1_ASM1828933v1_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.024214208,0.9757858
GCF_022835335.1_ASM2283533v1_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.023982882,0.9760171
GCA_030842705.1_ASM3084270v1_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.02184987,0.9781501
GCF_018784195.1_ASM1878419v1_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.024059713,0.9759403
EHA05111_bin.128.fa,GCF_003474765.1_ASM347476v1_genomic.fna,0.02285707,0.97714293
GCA_014870645.1_ASM1487064v1_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.022565126,0.9774349
GCA_008679285.1_ASM867928v1_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.02460432,0.9753957
GCA_030843875.1_ASM3084387v1_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.016386628,0.9836134
EHA00726_bin.13.fa,GCF_003474765.1_ASM347476v1_genomic.fna,0.022783816,0.9772162
EHA03288_bin.14.fa,GCF_003474765.1_ASM347476v1_genomic.fna,0.022930622,0.9770694
GCF_003475725.1_ASM347572v1_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.019951403,0.9800486
EHA02500_bin.116.fa,GCF_003474765.1_ASM347476v1_genomic.fna,0.022348404,0.9776516
GCA_958447325.1_ERR4316497_bin.13_MetaWRAP_v1.3_MAG_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.016108394,0.9838916
GCA_022774455.1_ASM2277445v1_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.022204995,0.977795
EHA00928_bin.90.fa,GCF_003474765.1_ASM347476v1_genomic.fna,0.023078203,0.9769218
GCA_958427815.1_ERR9762699_bin.64_MetaWRAP_v1.3_MAG_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.02390629,0.9760937
GCF_003459965.1_ASM345996v1_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.01572448,0.9842755
GCA_958435695.1_SRR18940298_bin.11_MetaWRAP_v1.3_MAG_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.022348404,0.9776516
EHA01202_bin.66.fa,GCF_003474765.1_ASM347476v1_genomic.fna,0.020345926,0.9796541
GCA_958422645.1_ERR9762696_bin.1_MetaWRAP_v1.3_MAG_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.022565126,0.9774349
EHA01634_bin.14.fa,GCF_003474765.1_ASM347476v1_genomic.fna,0.023829877,0.9761701
GCF_002206325.1_ASM220632v2_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.022783816,0.9772162
GCF_003468915.1_ASM346891v1_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.02001667,0.9799833
GCF_018784125.1_ASM1878412v1_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.02285707,0.97714293
GCF_018587995.1_ASM1858799v1_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.022930622,0.9770694
GCF_001405935.1_13414_6_56_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.018681288,0.9813187
GCA_015060925.1_ASM1506092v1_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.263022,0.736978
GCF_003474765.1_ASM347476v1_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.0,1.0
EHA05078_bin.42.fa,GCF_003474765.1_ASM347476v1_genomic.fna,0.0201478,0.9798522
GCA_959606485.1_SRR16244384_bin.5_MetaWRAP_v1.3_MAG_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.023376226,0.9766238
GCF_012843465.1_ASM1284346v1_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.025647223,0.9743528
GCF_020687325.1_ASM2068732v1_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.01605308,0.9839469
GCF_003472045.1_ASM347204v1_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.022710681,0.9772893
GCF_003464475.1_ASM346447v1_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.023152411,0.9768476
GCF_029369685.1_ASM2936968v1_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.01567018,0.9843298
GCA_008679655.1_ASM867965v1_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.016611695,0.9833883
GCA_003464145.1_ASM346414v1_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.023152411,0.9768476
EHA04696_bin.132.fa,GCF_003474765.1_ASM347476v1_genomic.fna,0.019951403,0.9800486
GCF_003469775.1_ASM346977v1_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.02352649,0.9764735
GCF_018292145.1_ASM1829214v1_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.023301423,0.9766986
EHA03390_bin.20.fa,GCF_003474765.1_ASM347476v1_genomic.fna,0.021991313,0.9780087
GCF_003469715.1_ASM346971v1_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.023376226,0.9766238
GCA_958416885.1_ERR9354025_bin.52_MetaWRAP_v1.3_MAG_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.014251828,0.9857482
GCA_022771305.1_ASM2277130v1_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.023451328,0.9765487
EHA00539_bin.6.fa,GCF_003474765.1_ASM347476v1_genomic.fna,0.022710681,0.9772893
GCA_030844705.1_ASM3084470v1_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.023602009,0.976398
GCA_958416015.1_ERR10960865_bin.15_MetaWRAP_v1.3_MAG_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.01789093,0.98210907
GCA_022784765.1_ASM2278476v1_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.008384287,0.9916157
GCA_958371025.1_SRR17798044_bin.10_MetaWRAP_v1.3_MAG_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.022783816,0.9772162
EHA03306_bin.55.fa,GCF_003474765.1_ASM347476v1_genomic.fna,0.02213347,0.97786653
GCA_030844325.1_ASM3084432v1_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.022710681,0.9772893
GCA_030842445.1_ASM3084244v1_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.02285707,0.97714293
EHA04588_bin.13.fa,GCF_003474765.1_ASM347476v1_genomic.fna,0.015134215,0.9848658
GCA_958413795.1_ERR9578301_bin.6_MetaWRAP_v1.3_MAG_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.017011106,0.9829889
EHA03349_bin.40.fa,GCF_003474765.1_ASM347476v1_genomic.fna,0.020950079,0.9790499
GCA_008680675.1_ASM868067v1_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.014251828,0.9857482
GCA_030839725.1_ASM3083972v1_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.025000513,0.9749995
EHA01845_bin.103.fa,GCF_003474765.1_ASM347476v1_genomic.fna,0.023226798,0.9767732
GCA_009774835.1_ASM977483v1_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.021086395,0.9789136
GCA_020809955.1_ASM2080995v1_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.022930622,0.9770694
GCF_003468605.1_ASM346860v1_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.022637784,0.9773622
GCF_019733675.1_ASM1973367v1_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.021991313,0.9780087
EHA01958_bin.190.fa,GCF_003474765.1_ASM347476v1_genomic.fna,0.021086395,0.9789136
GCA_958440685.1_ERR4918969_bin.9_MetaWRAP_v1.3_MAG_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.022204995,0.977795
GCA_959026225.1_SRR13494490_bin.7_MetaWRAP_v1.3_MAG_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.006213784,0.9937862
EHA01281_bin.18.fa,GCF_003474765.1_ASM347476v1_genomic.fna,0.022637784,0.9773622
GCA_030841945.1_ASM3084194v1_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.023152411,0.9768476
GCF_003471825.1_ASM347182v1_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.02352649,0.9764735
GCA_958432605.1_SRR22541667_bin.32_MetaWRAP_v1.3_MAG_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.024136782,0.9758632
EHA03351_bin.43.fa,GCF_003474765.1_ASM347476v1_genomic.fna,0.023078203,0.9769218
GCF_003469235.1_ASM346923v1_genomic.fna,GCF_003474765.1_ASM347476v1_genomic.fna,0.020082176,0.9799178
GCA_030839525.1_ASM3083952v1_genomic.fna,EHA05078_bin.42.fa,0.020279706,0.9797203
EHA04680_bin.8.fa,EHA05078_bin.42.fa,0.0032274127,0.9967726
EHA04575_bin.10.fa,EHA05078_bin.42.fa,0.022783816,0.9772162
GCA_958404515.1_ERR9492504_bin.8_MetaWRAP_v1.3_MAG_genomic.fna,EHA05078_bin.42.fa,0.041143417,0.9588566
EHA00535_bin.6.fa,EHA05078_bin.42.fa,0.026563525,0.9734365
EHA00531_bin.1.fa,EHA05078_bin.42.fa,0.021292329,0.9787077
GCF_003439415.1_ASM343941v1_genomic.fna,EHA05078_bin.42.fa,0.025811493,0.9741885
EHA03376_bin.12.fa,EHA05078_bin.42.fa,0.02707702,0.972923
GCA_959028115.1_ERR10149225_bin.6_MetaWRAP_v1.3_MAG_genomic.fna,EHA05078_bin.42.fa,0.019499123,0.9805009
