species	mag	gene	entry	identity	length	mismatches	gaps	query_start	query_end	target_start	target_end	evalue	bitscore	identity_percent	VF_id	vf	vf_type
hafnia_paralvei	EHM045496	EHA03102_bin.10^_328_3	VFG035146(gb|WP_000712316)	0.534	219	101	0	1	218	1	219	5.145e-70	235	53.400000000000006	VF1120	(ECNA114_RS14765) type VI secretion system protein TssL, short form [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli NA114]	Escherichia coli NA114
hafnia_paralvei	EHM045496	EHA03102_bin.10^_328_4	VFG035155(gb|WP_001246521)	0.413	432	246	0	61	492	64	483	2.961e-92	312	41.3	VF1120	(APECO1_RS15985) OmpA family protein [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli APEC O1]	Escherichia coli APEC O1
hafnia_paralvei	EHM045496	EHA03102_bin.10^_331_4	VFG000493(gb|NP_460357)	0.308	234	161	0	658	890	385	618	3.8400000000000005e-20	97	30.8	VF0321	(ssrA) hybrid sensor histidine kinase/response regulator [TTSS (SPI-2 encode) (VF0321) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2
hafnia_paralvei	EHM045496	EHA03102_bin.10^_449_1	VFG035252(gb|WP_001443097)	0.621	442	166	0	1	442	93	530	1.6660000000000002e-166	526	62.1	VF1120	(tssA) type VI secretion system protein TssA [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli CFT073]	Escherichia coli CFT073
hafnia_paralvei	EHM045496	EHA03102_bin.10^_57_3	VFG042621(gb|WP_004247325)	0.407	180	103	0	1	180	1	174	7.215999999999999e-27	108	40.699999999999996	VF1233	(mrpA) MR/P fimbria major subunit MrpA [Proteus-like (MR/P) fimbriae, mannose resistant (biofilm formation) (VF1233) - Adherence (VFC0001)] [Proteus mirabilis HI4320]	Proteus mirabilis HI4320
hafnia_paralvei	EHM045496	EHA03102_bin.10^_57_7	VFG042622(gb|WP_023843516)	0.257	194	132	0	13	206	4	181	5.481e-09	56	25.7	VF1233	(mrpB) MR/P fimbria assembly terminator MrpB [Proteus-like (MR/P) fimbriae, mannose resistant (biofilm formation) (VF1233) - Adherence (VFC0001)] [Proteus mirabilis HI4320]	Proteus mirabilis HI4320
hafnia_paralvei	EHM045496	EHA03102_bin.10^_77_1	VFG035344(gb|WP_000157830)	0.463	136	72	0	9	144	321	455	3.51e-31	119	46.300000000000004	VF1120	(ECO103_RS17790) type VI secretion system ImpA family N-terminal domain-containing protein [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli O103:H2 str. 12009]	Escherichia coli O103:H2 str. 12009
hafnia_paralvei	EHM045496	EHA03102_bin.10^_87_2	VFG035228(gb|WP_000033410)	0.435	85	46	0	2	83	3	87	6.222e-17	74	43.5	VF1120	(EC55989_RS17100) PAAR domain-containing protein [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli 55989]	Escherichia coli 55989
hafnia_paralvei	EHM045496	EHA03102_bin.10^_87_7	VFG035206(gb|WP_000512742)	0.428	807	456	0	25	831	23	820	1.1289999999999999e-185	601	42.8	VF1120	(vgrG) type VI secretion system tip protein VgrG [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli APEC O1]	Escherichia coli APEC O1
hafnia_paralvei	EHM051482	EHA03445_bin.28^_18_13	VFG035347(gb|WP_000157817)	0.42	443	256	0	12	454	14	455	1.145e-98	329	42.0	VF1120	(ECABU_RS15695) type VI secretion system ImpA family N-terminal domain-containing protein [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli ABU 83972]	Escherichia coli ABU 83972
hafnia_paralvei	EHM051482	EHA03445_bin.28^_18_18	VFG035252(gb|WP_001443097)	0.62	531	200	0	1	531	4	530	4.5559999999999995e-206	645	62.0	VF1120	(tssA) type VI secretion system protein TssA [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli CFT073]	Escherichia coli CFT073
hafnia_paralvei	EHM051482	EHA03445_bin.28^_18_21	VFG035228(gb|WP_000033410)	0.545	88	40	0	1	88	1	88	5.514e-28	106	54.50000000000001	VF1120	(EC55989_RS17100) PAAR domain-containing protein [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli 55989]	Escherichia coli 55989
hafnia_paralvei	EHM051482	EHA03445_bin.28^_18_25	VFG035206(gb|WP_000512742)	0.614	765	290	0	10	774	6	758	4.569e-301	934	61.4	VF1120	(vgrG) type VI secretion system tip protein VgrG [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli APEC O1]	Escherichia coli APEC O1
hafnia_paralvei	EHM051482	EHA03445_bin.28^_18_28	VFG035155(gb|WP_001246521)	0.442	496	270	0	61	556	64	547	2.413e-118	392	44.2	VF1120	(APECO1_RS15985) OmpA family protein [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli APEC O1]	Escherichia coli APEC O1
hafnia_paralvei	EHM051482	EHA03445_bin.28^_18_29	VFG035146(gb|WP_000712316)	0.534	219	101	0	1	218	1	219	5.145e-70	235	53.400000000000006	VF1120	(ECNA114_RS14765) type VI secretion system protein TssL, short form [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli NA114]	Escherichia coli NA114
hafnia_paralvei	EHM051482	EHA03445_bin.28^_18_30	VFG035135(gb|WP_000686687)	0.654	448	153	0	1	448	1	444	4.687e-189	591	65.4	VF1120	(tssK) type VI secretion system baseplate subunit TssK [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli O83:H1 str. LF82]	Escherichia coli O83:H1 str. LF82
hafnia_paralvei	EHM051482	EHA03445_bin.28^_18_31	VFG035114(gb|WP_001296335)	0.801	515	102	0	1	515	1	512	2.193e-281	861	80.10000000000001	VF1120	(ECNA114_RS14755) type VI secretion system contractile sheath large subunit [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli NA114]	Escherichia coli NA114
hafnia_paralvei	EHM051482	EHA03445_bin.28^_40_64	VFG008182(gb|WP_083767373)	0.264	166	119	0	47	209	43	208	6.395e-06	48	26.400000000000002	VF0311	(fbpC) Secreted antigen 85-C FbpC (85C) (antigen 85 complex C) (AG58C) (mycolyl transferase 85C) (fibronectin-binding protein C) [Antigen 85 (VF0311) - Adherence (VFC0001)] [Mycobacterium vanbaalenii PYR-1]	Mycobacterium vanbaalenii PYR-1
hafnia_paralvei	EHM051482	EHA03445_bin.28^_67_16	VFG035227(gb|WP_001117814)	0.358	81	49	0	1	81	1	78	1.427e-06	45	35.8	VF1120	(UTI89_RS15585) PAAR domain-containing protein [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli UTI89]	Escherichia coli UTI89
hafnia_paralvei	EHM051482	EHA03445_bin.28^_75_117	VFG048519(gb|WP_012968731)	0.697	736	222	0	15	750	8	742	0.0	1071	69.69999999999999	VF0562	(fepA) outer membrane receptor FepA [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella variicola At-22]	Klebsiella variicola At-22
hafnia_paralvei	EHM051482	EHA03445_bin.28^_75_39	VFG000493(gb|NP_460357)	0.308	234	161	0	658	890	385	618	3.8400000000000005e-20	97	30.8	VF0321	(ssrA) hybrid sensor histidine kinase/response regulator [TTSS (SPI-2 encode) (VF0321) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2
hafnia_paralvei	EHM051482	EHA03445_bin.28^_7_35	VFG042621(gb|WP_004247325)	0.413	180	102	0	1	180	1	174	1.507e-27	110	41.3	VF1233	(mrpA) MR/P fimbria major subunit MrpA [Proteus-like (MR/P) fimbriae, mannose resistant (biofilm formation) (VF1233) - Adherence (VFC0001)] [Proteus mirabilis HI4320]	Proteus mirabilis HI4320
hafnia_paralvei	EHM051482	EHA03445_bin.28^_95_68	VFG035328(gb|WP_001403987)	0.572	137	56	0	12	148	1	133	1.077e-40	146	57.199999999999996	VF1120	(EC55989_RS17055) hypothetical protein [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli 55989]	Escherichia coli 55989
hafnia_paralvei	EHM051482	EHA03445_bin.28^_95_70	VFG035228(gb|WP_000033410)	0.435	85	46	0	2	83	3	87	6.222e-17	74	43.5	VF1120	(EC55989_RS17100) PAAR domain-containing protein [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli 55989]	Escherichia coli 55989
hafnia_paralvei	EHM051482	EHA03445_bin.28^_95_75	VFG035206(gb|WP_000512742)	0.429	807	455	0	25	831	23	820	1.744e-186	603	42.9	VF1120	(vgrG) type VI secretion system tip protein VgrG [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli APEC O1]	Escherichia coli APEC O1
hafnia_paralvei	EHM052369	EHA03524_bin.75^_118_17	VFG048519(gb|WP_012968731)	0.698	736	222	0	15	750	8	742	0.0	1071	69.8	VF0562	(fepA) outer membrane receptor FepA [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella variicola At-22]	Klebsiella variicola At-22
hafnia_paralvei	EHM052369	EHA03524_bin.75^_125_40	VFG042622(gb|WP_023843516)	0.257	194	132	0	13	206	4	181	5.481e-09	56	25.7	VF1233	(mrpB) MR/P fimbria assembly terminator MrpB [Proteus-like (MR/P) fimbriae, mannose resistant (biofilm formation) (VF1233) - Adherence (VFC0001)] [Proteus mirabilis HI4320]	Proteus mirabilis HI4320
hafnia_paralvei	EHM052369	EHA03524_bin.75^_125_44	VFG042621(gb|WP_004247325)	0.413	180	102	0	1	180	1	174	1.507e-27	110	41.3	VF1233	(mrpA) MR/P fimbria major subunit MrpA [Proteus-like (MR/P) fimbriae, mannose resistant (biofilm formation) (VF1233) - Adherence (VFC0001)] [Proteus mirabilis HI4320]	Proteus mirabilis HI4320
hafnia_paralvei	EHM052369	EHA03524_bin.75^_141_1	VFG035206(gb|WP_000512742)	0.598	294	118	0	2	295	465	758	1.8139999999999999e-103	336	59.8	VF1120	(vgrG) type VI secretion system tip protein VgrG [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli APEC O1]	Escherichia coli APEC O1
hafnia_paralvei	EHM052369	EHA03524_bin.75^_141_13	VFG035347(gb|WP_000157817)	0.42	443	256	0	12	454	14	455	1.145e-98	329	42.0	VF1120	(ECABU_RS15695) type VI secretion system ImpA family N-terminal domain-containing protein [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli ABU 83972]	Escherichia coli ABU 83972
hafnia_paralvei	EHM052369	EHA03524_bin.75^_141_5	VFG035228(gb|WP_000033410)	0.534	88	41	0	1	88	1	88	1.958e-27	105	53.400000000000006	VF1120	(EC55989_RS17100) PAAR domain-containing protein [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli 55989]	Escherichia coli 55989
hafnia_paralvei	EHM052369	EHA03524_bin.75^_141_8	VFG035252(gb|WP_001443097)	0.62	531	200	0	1	531	4	530	3.001e-205	642	62.0	VF1120	(tssA) type VI secretion system protein TssA [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli CFT073]	Escherichia coli CFT073
hafnia_paralvei	EHM052369	EHA03524_bin.75^_29_25	VFG008447(gb|YP_005362331)	0.265	136	93	0	44	179	56	182	3.608e-06	49	26.5	VF0311	(fbpA) Secreted antigen 85-a FbpA (mycolyl transferase 85A) (fibronectin-binding protein A) (antigen 85 complex A) [Antigen 85 (VF0311) - Adherence (VFC0001)] [Mycobacterium tuberculosis RGTB327]	Mycobacterium tuberculosis RGTB327
hafnia_paralvei	EHM052369	EHA03524_bin.75^_56_25	VFG000493(gb|NP_460357)	0.308	234	161	0	658	890	385	618	3.8400000000000005e-20	97	30.8	VF0321	(ssrA) hybrid sensor histidine kinase/response regulator [TTSS (SPI-2 encode) (VF0321) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2
hafnia_paralvei	EHM052369	EHA03524_bin.75^_65_15	VFG035201(gb|WP_000148361)	0.34	137	86	0	33	169	16	147	8.954e-08	53	34.0	VF1120	(EC55989_RS17130) hypothetical protein [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli 55989]	Escherichia coli 55989
hafnia_paralvei	EHM052369	EHA03524_bin.75^_89_23	VFG018706(gb|WP_012232133)	0.273	210	145	0	1	201	26	235	1.72e-13	70	27.3	VF0369	(bepI) BID domain-containing T4SS effector [VirB/VirD4 type IV secretion system (VF0369) - Effector delivery system (VFC0086)] [Bartonella tribocorum CIP 105476]	Bartonella tribocorum CIP 105476
hafnia_paralvei	EHM052369	EHA03524_bin.75^_94_2	VFG035186(gb|WP_000147336)	0.734	880	233	0	2	881	3	878	0.0	1235	73.4	VF1120	(tssH) type VI secretion system ATPase TssH [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli 536]	Escherichia coli 536
hafnia_paralvei	EHM052369	EHA03524_bin.75^_94_4	VFG035155(gb|WP_001246521)	0.423	556	315	0	1	556	1	547	2.413e-118	392	42.3	VF1120	(APECO1_RS15985) OmpA family protein [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli APEC O1]	Escherichia coli APEC O1
hafnia_paralvei	EHM052369	EHA03524_bin.75^_94_5	VFG035146(gb|WP_000712316)	0.534	219	101	0	1	218	1	219	5.145e-70	235	53.400000000000006	VF1120	(ECNA114_RS14765) type VI secretion system protein TssL, short form [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli NA114]	Escherichia coli NA114
hafnia_paralvei	EHM052369	EHA03524_bin.75^_94_6	VFG035135(gb|WP_000686687)	0.654	448	153	0	1	448	1	444	3.422e-189	591	65.4	VF1120	(tssK) type VI secretion system baseplate subunit TssK [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli O83:H1 str. LF82]	Escherichia coli O83:H1 str. LF82
hafnia_paralvei	EHM052369	EHA03524_bin.75^_94_7	VFG035114(gb|WP_001296335)	0.801	515	102	0	1	515	1	512	2.193e-281	861	80.10000000000001	VF1120	(ECNA114_RS14755) type VI secretion system contractile sheath large subunit [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli NA114]	Escherichia coli NA114
hafnia_paralvei	EHM052762	EHA03518_bin.55^_27_175	VFG048519(gb|WP_012968731)	0.697	736	222	0	15	750	8	742	0.0	1068	69.69999999999999	VF0562	(fepA) outer membrane receptor FepA [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella variicola At-22]	Klebsiella variicola At-22
hafnia_paralvei	EHM052762	EHA03518_bin.55^_27_344	VFG042622(gb|WP_023843516)	0.257	194	132	0	13	206	4	181	4.059e-09	57	25.7	VF1233	(mrpB) MR/P fimbria assembly terminator MrpB [Proteus-like (MR/P) fimbriae, mannose resistant (biofilm formation) (VF1233) - Adherence (VFC0001)] [Proteus mirabilis HI4320]	Proteus mirabilis HI4320
hafnia_paralvei	EHM052762	EHA03518_bin.55^_27_348	VFG042621(gb|WP_004247325)	0.413	180	102	0	1	180	1	174	1.507e-27	110	41.3	VF1233	(mrpA) MR/P fimbria major subunit MrpA [Proteus-like (MR/P) fimbriae, mannose resistant (biofilm formation) (VF1233) - Adherence (VFC0001)] [Proteus mirabilis HI4320]	Proteus mirabilis HI4320
hafnia_paralvei	EHM052762	EHA03518_bin.55^_33_255	VFG018706(gb|WP_012232133)	0.279	202	138	0	9	201	34	235	1.456e-12	67	27.900000000000002	VF0369	(bepI) BID domain-containing T4SS effector [VirB/VirD4 type IV secretion system (VF0369) - Effector delivery system (VFC0086)] [Bartonella tribocorum CIP 105476]	Bartonella tribocorum CIP 105476
hafnia_paralvei	EHM052762	EHA03518_bin.55^_35_100	VFG035155(gb|WP_001246521)	0.424	556	314	0	1	556	1	547	2.413e-118	392	42.4	VF1120	(APECO1_RS15985) OmpA family protein [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli APEC O1]	Escherichia coli APEC O1
hafnia_paralvei	EHM052762	EHA03518_bin.55^_35_102	VFG035186(gb|WP_000147336)	0.736	880	231	0	2	881	3	878	0.0	1240	73.6	VF1120	(tssH) type VI secretion system ATPase TssH [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli 536]	Escherichia coli 536
hafnia_paralvei	EHM052762	EHA03518_bin.55^_35_112	VFG035252(gb|WP_001443097)	0.616	531	202	0	1	531	4	530	7.701e-205	641	61.6	VF1120	(tssA) type VI secretion system protein TssA [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli CFT073]	Escherichia coli CFT073
hafnia_paralvei	EHM052762	EHA03518_bin.55^_35_117	VFG035347(gb|WP_000157817)	0.42	443	256	0	12	454	14	455	6.1330000000000005e-99	330	42.0	VF1120	(ECABU_RS15695) type VI secretion system ImpA family N-terminal domain-containing protein [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli ABU 83972]	Escherichia coli ABU 83972
hafnia_paralvei	EHM052762	EHA03518_bin.55^_35_97	VFG035114(gb|WP_001296335)	0.801	515	102	0	1	515	1	512	2.193e-281	861	80.10000000000001	VF1120	(ECNA114_RS14755) type VI secretion system contractile sheath large subunit [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli NA114]	Escherichia coli NA114
hafnia_paralvei	EHM052762	EHA03518_bin.55^_35_98	VFG035135(gb|WP_000686687)	0.651	448	155	0	1	448	1	444	1.0879999999999999e-187	587	65.10000000000001	VF1120	(tssK) type VI secretion system baseplate subunit TssK [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli O83:H1 str. LF82]	Escherichia coli O83:H1 str. LF82
hafnia_paralvei	EHM052762	EHA03518_bin.55^_35_99	VFG035146(gb|WP_000712316)	0.534	219	101	0	1	218	1	219	2.7410000000000002e-70	235	53.400000000000006	VF1120	(ECNA114_RS14765) type VI secretion system protein TssL, short form [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli NA114]	Escherichia coli NA114
hafnia_paralvei	EHM052762	EHA03518_bin.55^_6_33	VFG035333(gb|WP_044168561)	0.423	290	166	0	274	561	111	400	4.697e-45	175	42.3	VF1120	(EC55989_RS17050) GIY-YIG nuclease family protein [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli 55989]	Escherichia coli 55989
hafnia_paralvei	EHM053163	EHA03574_bin.2^_13_238	VFG018706(gb|WP_012232133)	0.286	202	137	0	9	201	34	235	2.678e-12	66	28.599999999999998	VF0369	(bepI) BID domain-containing T4SS effector [VirB/VirD4 type IV secretion system (VF0369) - Effector delivery system (VFC0086)] [Bartonella tribocorum CIP 105476]	Bartonella tribocorum CIP 105476
hafnia_paralvei	EHM053163	EHA03574_bin.2^_23_27	VFG042622(gb|WP_023843516)	0.257	194	132	0	13	206	4	181	5.481e-09	56	25.7	VF1233	(mrpB) MR/P fimbria assembly terminator MrpB [Proteus-like (MR/P) fimbriae, mannose resistant (biofilm formation) (VF1233) - Adherence (VFC0001)] [Proteus mirabilis HI4320]	Proteus mirabilis HI4320
hafnia_paralvei	EHM053163	EHA03574_bin.2^_23_31	VFG042621(gb|WP_004247325)	0.413	180	102	0	1	180	1	174	1.507e-27	110	41.3	VF1233	(mrpA) MR/P fimbria major subunit MrpA [Proteus-like (MR/P) fimbriae, mannose resistant (biofilm formation) (VF1233) - Adherence (VFC0001)] [Proteus mirabilis HI4320]	Proteus mirabilis HI4320
hafnia_paralvei	EHM053163	EHA03574_bin.2^_25_229	VFG008182(gb|WP_083767373)	0.264	166	119	0	47	209	43	208	6.395e-06	48	26.400000000000002	VF0311	(fbpC) Secreted antigen 85-C FbpC (85C) (antigen 85 complex C) (AG58C) (mycolyl transferase 85C) (fibronectin-binding protein C) [Antigen 85 (VF0311) - Adherence (VFC0001)] [Mycobacterium vanbaalenii PYR-1]	Mycobacterium vanbaalenii PYR-1
hafnia_paralvei	EHM053163	EHA03574_bin.2^_25_3	VFG035204(gb|WP_001529381)	0.638	827	295	0	10	836	6	820	0.0	1073	63.800000000000004	VF1120	(vgrG) type VI secretion system tip protein VgrG [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli CFT073]	Escherichia coli CFT073
hafnia_paralvei	EHM053163	EHA03574_bin.2^_25_6	VFG035155(gb|WP_001246521)	0.421	556	316	0	1	556	1	547	4.498e-118	391	42.1	VF1120	(APECO1_RS15985) OmpA family protein [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli APEC O1]	Escherichia coli APEC O1
hafnia_paralvei	EHM053163	EHA03574_bin.2^_25_7	VFG035146(gb|WP_000712316)	0.534	219	101	0	1	218	1	219	5.145e-70	235	53.400000000000006	VF1120	(ECNA114_RS14765) type VI secretion system protein TssL, short form [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli NA114]	Escherichia coli NA114
hafnia_paralvei	EHM053163	EHA03574_bin.2^_25_8	VFG035135(gb|WP_000686687)	0.651	448	155	0	1	448	1	444	6.418e-189	591	65.10000000000001	VF1120	(tssK) type VI secretion system baseplate subunit TssK [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli O83:H1 str. LF82]	Escherichia coli O83:H1 str. LF82
hafnia_paralvei	EHM053163	EHA03574_bin.2^_25_9	VFG035114(gb|WP_001296335)	0.801	515	102	0	1	515	1	512	2.193e-281	861	80.10000000000001	VF1120	(ECNA114_RS14755) type VI secretion system contractile sheath large subunit [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli NA114]	Escherichia coli NA114
hafnia_paralvei	EHM053163	EHA03574_bin.2^_26_12	VFG035347(gb|WP_000157817)	0.418	443	257	0	12	454	14	455	3.9880000000000003e-98	328	41.8	VF1120	(ECABU_RS15695) type VI secretion system ImpA family N-terminal domain-containing protein [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli ABU 83972]	Escherichia coli ABU 83972
hafnia_paralvei	EHM053163	EHA03574_bin.2^_26_4	VFG035226(gb|WP_001443095)	0.626	83	31	0	2	84	3	85	3.935e-30	112	62.6	VF1120	(C_RS16115) PAAR domain-containing protein [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli CFT073]	Escherichia coli CFT073
hafnia_paralvei	EHM053163	EHA03574_bin.2^_26_7	VFG035252(gb|WP_001443097)	0.62	531	200	0	1	531	4	530	8.539999999999999e-206	644	62.0	VF1120	(tssA) type VI secretion system protein TssA [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli CFT073]	Escherichia coli CFT073
